number,name,link,image,position,club,birthplace,height,mv,age
,Mustafa Ümit Temel,7285,,midfield,,Sivas,178,,42
,Erdal Günes,7287,https://img.a.transfermarkt.technology/portrait/big/7287-1489327768.jpeg,Defensive Midfield,,Siirt,184,,40
,Hasan Yurt,7289,https://img.a.transfermarkt.technology/portrait/big/V_C_s_7289_2006_1.jpg,Centre-Back,,Kayseri,182,,44
,Hüseyin Karakayis,7293,,Attacking Midfield,,Tekirdağ,181,,47
,Ömer Közen,7297,,Left Midfield,,İstanbul,179,,41
,Ali Cemal Boztepe,7304,https://img.a.transfermarkt.technology/portrait/big/7304-1476971218.jpg,Central Midfield,,Sivas,182,,38
,Sevki Koc,7307,https://img.a.transfermarkt.technology/portrait/big/7307-1515279474.jpg,Right Midfield,,Yozgat,181,,39
,Serkan Damla,7310,,Left-Back,,Mersin,176,,48
,Serdar Kulbilge,7311,https://img.a.transfermarkt.technology/portrait/big/7311-1557686451.jpeg,Goalkeeper,,Tekirdağ,186,,42
,Erman Güracar,7313,https://img.a.transfermarkt.technology/portrait/big/T_h_s_7313_2007_1.jpg,Centre-Back,,Ankara,182,,48
,Özgür Nasuh,7314,,Centre-Forward,,Adana,,,44
,Erkan Özbey,7315,https://img.a.transfermarkt.technology/portrait/big/K_s_s_7315_2006_2.jpg,Centre-Back,,Rize,181,,44
,Tayfun Seven,7317,https://img.a.transfermarkt.technology/portrait/big/s_7317_2375_2010_1.jpg,Central Midfield,,İstanbul,179,,42
,Zafer Uysal,7318,,Left Midfield,,Amasya,174,,46
,Egemen Korkmaz,7319,https://img.a.transfermarkt.technology/portrait/big/7319-1604619327.jpeg,Centre-Back,,Balıkesir,183,,39
,Metin Akan,7323,https://img.a.transfermarkt.technology/portrait/big/7323-1486918085.jpeg,Second Striker,,Bursa,180,,39
,Emre Güsar,7324,,Centre-Back,,Kocaeli,185,,45
,Korhan Öztürk,7339,https://img.a.transfermarkt.technology/portrait/big/7339-1478997260.jpg,Central Midfield,,İzmir,174,,41
,Beyhan Sümer,7340,,Centre-Back,,Trabzon,178,,41
,Gökhan Tokgöz,7341,https://img.a.transfermarkt.technology/portrait/big/m_O_s_7341_2008_1.jpg,Goalkeeper,,Amasya,188,,43
,Mustafa Gürsel,7342,https://img.a.transfermarkt.technology/portrait/big/l_f_s_7342_2006_1.jpg,Left Winger,,Kirklareli,183,,47
,Kerem Inan,7343,https://img.a.transfermarkt.technology/portrait/big/7343-1478986555.jpg,Goalkeeper,,İstanbul,189,,42
,Serkan Balci,7345,https://img.a.transfermarkt.technology/portrait/big/7345-1473371095.jpg,Right-Back,,Aydın,173,,39
,Ugur Boral,7346,https://img.a.transfermarkt.technology/portrait/big/7346-1410429877.jpg,Left Midfield,,İstanbul,178,,40
,Erman Özgür,7375,https://img.a.transfermarkt.technology/portrait/big/s_7375_524_2009_1.jpg,Attacking Midfield,,İstanbul,180,,45
,Selahattin Kinali,7378,https://img.a.transfermarkt.technology/portrait/big/Z_t_s_7378_2007_1.jpg,Centre-Forward,,Trabzon,178,,44
,Zafer Biryol,7388,https://img.a.transfermarkt.technology/portrait/big/M_k_s_7388_2007_2.jpg,Centre-Forward,,Rize,,,45
,Senol Yavas,7389,https://img.a.transfermarkt.technology/portrait/big/x_A_s_7389_2006_1.jpg,Centre-Back,,İzmir,188,,49
,Kemal Ergin,7390,,Goalkeeper,,Samsun,,,41
,Tayfun Türkmen,7391,https://img.a.transfermarkt.technology/portrait/big/K_I_s_7391_2007_2.jpg,Centre-Forward,,Mersin,189,,44
,Gökhan Ünal,7394,https://img.a.transfermarkt.technology/portrait/big/7394-1478031013.jpg,Centre-Forward,,Ankara,184,,40
,Özden Öngün,7397,https://img.a.transfermarkt.technology/portrait/big/P_U_s_7397_2006_1.jpg,Goalkeeper,,Kocaeli,187,,44
,Hakan Demir,7399,,Right Midfield,,İzmir,,,47
,Mustafa Ramazan,7400,,midfield,,Trabzon,185,,39
,Bekir Irtegün,7401,https://img.a.transfermarkt.technology/portrait/big/7401-1474384905.jpg,Centre-Back,,Elazığ,183,,38
,Muhammet Özdin,7402,https://img.a.transfermarkt.technology/portrait/big/s_7402_1506_2010_1.jpg,Centre-Back,,Trabzon,183,,44
,Tarik Dasgün,7405,https://img.a.transfermarkt.technology/portrait/big/7405-1467200460.jpg,Second Striker,,Ankara,181,,49
,Mutlu Dervisoglu,7407,,Centre-Forward,,Trabzon,,,44
,Furkan Bastan,7408,https://img.a.transfermarkt.technology/portrait/big/7408-1464369760.jpg,Left Midfield,,Samsun,178,,40
,Muzaffer Bilazer,7409,https://img.a.transfermarkt.technology/portrait/big/s_C_s_7409_2007_1.jpg,Attacking Midfield,,Trabzon,177,,45
,Metin Aktas,7413,https://img.a.transfermarkt.technology/portrait/big/7413-1592397623.jpeg,Goalkeeper,,Trabzon,186,,45
,Ali Cansun Begecarslan,7422,https://img.a.transfermarkt.technology/portrait/big/7422-1478984996.jpg,Centre-Forward,,İstanbul,185,,40
,Erhan Uyaroglu,7440,https://img.a.transfermarkt.technology/portrait/big/Z_Q_s_7440_2004_1.jpg,Centre-Forward,,İzmir,182,,39
,Erman Yildirim,7441,,Centre-Back,,İzmir,186,,39
,Fahri Tatan,7442,https://img.a.transfermarkt.technology/portrait/big/s_7442_6_2010_1.jpg,Defensive Midfield,,Rize,170,,39
,Bilal Kisa,7444,https://img.a.transfermarkt.technology/portrait/big/7444-1471101229.jpg,Attacking Midfield,,Amasya,180,,39
,Can Arat,7445,https://img.a.transfermarkt.technology/portrait/big/7445-1444919920.jpg,Centre-Back,,İstanbul,191,,38
,Mustafa Er,7456,https://img.a.transfermarkt.technology/portrait/big/v_p_s_7456_2008_1.jpg,Central Midfield,,Bursa,180,,42
,Bayram Bektas,7936,,Central Midfield,,Trabzon,186,,48
,Abdurrahman Dereli,7937,https://img.a.transfermarkt.technology/portrait/big/s_7937_2381_2013_09_10_1.jpg,Right-Back,,Trabzon,173,,41
,Ünsal Aka,8038,,Centre-Back,,Adana,177,,47
,Yasin Celik,8039,https://img.a.transfermarkt.technology/portrait/big/o_Z_s_8039_2008_1.jpg,Right-Back,,Sakarya,175,,47
,Ersin Güreler,8040,https://img.a.transfermarkt.technology/portrait/big/8040-1490456093.jpeg,Left-Back,,İstanbul,179,,44
,Serkan Boyar,8041,,Goalkeeper,,Konya,183,,43
,Niyazi Güney,8042,,Right-Back,,Trabzon,180,,48
,Ömer Gündostu,8044,https://img.a.transfermarkt.technology/portrait/big/I_r_s_8044_2008_1.jpg,Centre-Back,,Sakarya,185,,46
,Ziya Sahin,8045,,Right-Back,,Van,179,,46
,Sedat Yesilkaya,8046,https://img.a.transfermarkt.technology/portrait/big/c_x_s_8046_2006_1.jpg,Central Midfield,,İstanbul,174,,42
,Adem Akin,8047,,Centre-Forward,,Trabzon,177,,44
,Hayri Yilmaz,8048,,Left Midfield,,Ankara,179,,45
,Zafer Demir,8049,https://img.a.transfermarkt.technology/portrait/big/C_F_s_8049_2008_1.jpg,Defensive Midfield,,Erzurum,179,,45
,Hakan Ünsal,8050,https://img.a.transfermarkt.technology/portrait/big/j_x_huensal.jpg,Left-Back,,Sinop,178,,49
,Altan Aksoy,8051,https://img.a.transfermarkt.technology/portrait/big/V_W_s_8051_2007_2.jpg,Attacking Midfield,,Rize,175,,46
,Ergün Penbe,8052,https://img.a.transfermarkt.technology/portrait/big/8052-1542030714.jpg,Left-Back,,Zonguldak,177,,50
,Mehmet Budak,8211,,Centre-Back,,Malatya,181,,42
,Hayati Köse,8212,,Centre-Back,,Rize,169,,48
,Hüseyin Gül,8226,,Defensive Midfield,,Düzce,,,43
,Mahmut Hanefi Erdogdu,8235,https://img.a.transfermarkt.technology/portrait/big/u_e_s_8235_2006_1.jpg,Left-Back,,Sakarya,180,,39
,Serdar Özkan,8487,https://img.a.transfermarkt.technology/portrait/big/8487-1604337975.jpeg,Left Winger,,Düzce,177,25000,35
,Mustafa Uysal,8488,,Goalkeeper,,İstanbul,179,,39
,Hakan Hacibektasoglu,8490,https://img.a.transfermarkt.technology/portrait/big/s_8490_126_2013_09_13_1.jpg,Defensive Midfield,,İstanbul,181,,38
,Olcan Adin,8491,https://img.a.transfermarkt.technology/portrait/big/8491-1545498819.jpeg,Right Winger,,Balıkesir,176,,36
,Bekir Kücükertas,8516,https://img.a.transfermarkt.technology/portrait/big/8516-1465041615.jpg,Goalkeeper,Kumluca Belediye Spor,Antalya,186,,36
,Serkan Sütlü,8537,https://img.a.transfermarkt.technology/portrait/big/8537-1500843026.jpg,Centre-Forward,,Rize,,,37
,Onur Tuncer,8539,https://img.a.transfermarkt.technology/portrait/big/8539-1596629579.jpeg,Defensive Midfield,,Kocaeli,180,,38
10,Mithat Yasar,8547,https://img.a.transfermarkt.technology/portrait/big/8547-1464033651.jpg,Attacking Midfield,Arnavutköy Belediyesi Genclik Ve Spor,Manisa,,75000,36
,Kerim Zengin,8548,https://img.a.transfermarkt.technology/portrait/big/8548-1502558179.jpg,Right-Back,,Mersin,177,,37
,Hüsnü Zeybekoglu,8549,https://img.a.transfermarkt.technology/portrait/big/8549-1463169295.jpg,Attacking Midfield,Antalya BB Asat Genclik Ve Spor,Antalya,,,37
,Tolga Altun,8555,,Centre-Forward,,İstanbul,180,,38
,Süleyman Aydin,8556,https://img.a.transfermarkt.technology/portrait/big/8556-1501534483.jpg,midfield,,Bayburt,,,36
,Zafer Cevik,8557,https://img.a.transfermarkt.technology/portrait/big/8557-1517515212.jpg,Right Winger,Ödemis Spor,İzmir,176,,38
,Kubilay Toptas,8600,,Centre-Forward,,Kars,,,49
,Ali Kunter,8677,,Centre-Forward,,Ankara,188,,44
,Arif Cem Kayikci,8678,,Centre-Back,,Trabzon,,,36
,Adem Cak,8679,https://img.a.transfermarkt.technology/portrait/big/8679-1586730872.jpg,Defensive Midfield,,Trabzon,174,,42
,Ekrem Eksioglu,8680,https://img.a.transfermarkt.technology/portrait/big/8680-1528043219.jpeg,Left-Back,,Ankara,184,,44
,Bayram Toysal,8681,https://img.a.transfermarkt.technology/portrait/big/p_J_s_8681_2007_1.jpg,Central Midfield,,Hatay,180,,45
,Erman Ergin,8682,https://img.a.transfermarkt.technology/portrait/big/s_8682_3207_2010_1.jpg,Attacking Midfield,,İstanbul,182,,41
,Alper Mutlu Özel,8683,,Goalkeeper,,Siirt,185,,46
,Hamza Gezmis,8684,https://img.a.transfermarkt.technology/portrait/big/s_8684_1204_2010_1.jpg,Centre-Back,,Artvin,181,,43
,Mehmet Yilmaz,8685,,Centre-Back,,Gaziantep,177,,41
,Orhan Kaynak,8687,,Centre-Forward,,Adana,180,,52
,Ibrahim Parlayan,8688,,Centre-Forward,,Trabzon,176,,44
,Sedat Agcay,8691,https://img.a.transfermarkt.technology/portrait/big/8691-1546172726.png,Defensive Midfield,,Muş,176,,41
,Remzi Kizilsimsek,8692,https://img.a.transfermarkt.technology/portrait/big/8692-1464979219.jpg,Left-Back,,Adana,173,,40
,Ahmet Gercek,8693,,midfield,,Elazığ,,,39
,Atacan Öztürk,8694,https://img.a.transfermarkt.technology/portrait/big/s_8694_3207_2010_1.jpg,Goalkeeper,,Antalya,185,,40
,Semavi Uzun,8696,,Centre-Back,,Trabzon,175,,49
,Veysi Öz,8697,https://img.a.transfermarkt.technology/portrait/big/8697-1461003485.jpg,Second Striker,,Mersin,,,37
,Abdullah Cöl,8698,,Centre-Back,,Tokat,177,,49
,Halit Köprülü,8699,,Right Midfield,,Bilecik,178,,44
,Serkan Akyüz,8700,,Centre-Forward,Kapakli Sitespor,Elazığ,178,,38
,Mustafa Marangoz,8701,https://img.a.transfermarkt.technology/portrait/big/I_w_s_8701_2007_1.jpg,Central Midfield,,Kilis,181,,42
,Yusuf Tokac,8703,https://img.a.transfermarkt.technology/portrait/big/8703-1650230438.jpeg,Central Midfield,,Hatay,,,48
,Ercan Yaman,8704,https://img.a.transfermarkt.technology/portrait/big/o_Y_s_8704_2007_1.jpg,Right Winger,,Zonguldak,178,,40
,Orkun Usak,8706,https://img.a.transfermarkt.technology/portrait/big/s_8706_1506_2010_1.jpg,Goalkeeper,,İstanbul,183,,41
,Ilker Erbay,8707,https://img.a.transfermarkt.technology/portrait/big/8707-1464123847.jpg,Centre-Back,,İstanbul,176,,38
,Sedat Bayrak,8709,https://img.a.transfermarkt.technology/portrait/big/8709-1473371632.jpg,Centre-Back,,Trabzon,188,,41
,Ufuk Ali,8710,https://img.a.transfermarkt.technology/portrait/big/8710-1650230294.jpeg,Goalkeeper,Göle Belediye Spor,Trabzon,182,,40
,Yunus Altun,8711,https://img.a.transfermarkt.technology/portrait/big/8711-1575032888.jpeg,Centre-Forward,,İstanbul,170,,45
,Merthan Acil,8713,https://img.a.transfermarkt.technology/portrait/big/8713-1588244062.JPG,Centre-Back,,İstanbul,180,,40
,Ahmet Cagiran,8723,https://img.a.transfermarkt.technology/portrait/big/s_8723_833_2010_1.jpg,Centre-Back,,Bursa,179,,44
,Mesut Morgül,8724,,Attacking Midfield,,Rize,187,,38
,Ahmet Kayacik,9255,https://img.a.transfermarkt.technology/portrait/big/Q_O_s_9255_2007_1.jpg,Right Midfield,,Kahramanmaraş,,,45
,Cetin Aydin,9717,https://img.a.transfermarkt.technology/portrait/big/9717-1531845959.jpg,midfield,TuS Blankenstein,Erzurum,,,46
,Osman Kurtuldu,10119,https://img.a.transfermarkt.technology/portrait/big/10119-1504364701.jpg,Goalkeeper,,Trabzon,186,,41
,Orhan Sam,10121,https://img.a.transfermarkt.technology/portrait/big/10121-1509122443.jpg,Right-Back,,Zonguldak,181,,36
,Nuri Colak,10123,,Left-Back,,Kocaeli,180,,47
,Orhan Alemdar,10127,https://img.a.transfermarkt.technology/portrait/big/u_I_s_10127_2008_1.jpg,Attacking Midfield,,Muş,184,,41
,Mehmet Al,10128,https://img.a.transfermarkt.technology/portrait/big/10128-1463923321.jpg,Left Winger,,İzmir,177,,39
,Mehmet Öncan,10130,https://img.a.transfermarkt.technology/portrait/big/10130-1462636015.jpg,Attacking Midfield,,Ankara,172,,42
,Serkan Özsoy,10132,,Centre-Back,,İstanbul,184,,44
,Inanc Gültekin,10133,,Right Midfield,,Bolu,179,,47
,Gürkan Demirci,10137,,Centre-Forward,,İstanbul,,,40
,Musa Büyük,10138,https://img.a.transfermarkt.technology/portrait/big/N_u_s_10138_2008_1.jpg,Right-Back,,İstanbul,168,,42
,Güven Varol,10139,https://img.a.transfermarkt.technology/portrait/big/10139-1465323541.jpg,Right Midfield,,Sakarya,184,,41
,Ferdi Yanik,10140,,Centre-Forward,,Samsun,189,,41
,Göksel Akinci,10141,https://img.a.transfermarkt.technology/portrait/big/o_J_s_10141_2007_1.jpg,Right-Back,,İstanbul,174,,45
9,Umut Bulut,10143,https://img.a.transfermarkt.technology/portrait/big/10143-1663353142.png,Centre-Forward,Eyüpspor,Kayseri,184,75000,39
,Coskun Birdal,10151,https://img.a.transfermarkt.technology/portrait/big/r_f_s_10151_2006_1.jpg,Centre-Forward,,Bayburt,174,,48
,Cagdas Atan,10152,https://img.a.transfermarkt.technology/portrait/big/s_10152_26_2010_1.jpg,Centre-Back,,İzmir,187,,42
,Ali Eren Beserler,10197,https://img.a.transfermarkt.technology/portrait/big/10197-1620212349.jpg,Right-Back,,Ankara,183,,46
,Serkan Sen,10198,https://img.a.transfermarkt.technology/portrait/big/U_g_s_10198_2007_2.jpg,Goalkeeper,Salarha,Ardahan,192,,40
,Sedat Debreli,10199,https://img.a.transfermarkt.technology/portrait/big/10199-1503699804.jpg,Centre-Forward,,İstanbul,179,,39
,Cihan Yilmaz,10364,https://img.a.transfermarkt.technology/portrait/big/10364-1539284392.jpg,Attacking Midfield,Sportfreunde Bulmke,Tokat,185,,39
,Abdullah Cetin,10550,https://img.a.transfermarkt.technology/portrait/big/10550-1497982075.jpeg,Right-Back,Bismil 1936 Genclik Ve Spor,Diyarbakır,173,,38
,Can Emre Yücel,10551,https://img.a.transfermarkt.technology/portrait/big/10551-1472946088.jpg,Goalkeeper,,Kocaeli,187,,39
,Sefa Yilmaz,10746,https://img.a.transfermarkt.technology/portrait/big/10746-1504467870.jpg,Defender,,İstanbul,,,24
,Ecevit Balaban,10979,,Centre-Forward,,Malatya,,,46
10,Gürman Agac,11296,,Centre-Back,SV Ahlem,Gümüşhane,189,,39
,Emre Aygün,12046,https://img.a.transfermarkt.technology/portrait/big/12046-1499890296.jpg,Right-Back,,Trabzon,175,,37
,Oguzhan Bahadir,12530,https://img.a.transfermarkt.technology/portrait/big/12530-1507148779.jpg,Goalkeeper,,Ankara,190,,42
,Hakan Gedik,12536,https://img.a.transfermarkt.technology/portrait/big/12536-1500842251.jpg,Goalkeeper,,Amasya,187,,39
,Deniz Baykara,12900,https://img.a.transfermarkt.technology/portrait/big/s_12900_7185_2012_1.jpg,Left Winger,Panthrakikos Komotini,Bitlis,174,,38
,Tolga Dogantez,13451,https://img.a.transfermarkt.technology/portrait/big/Z_I_s_13451_2008_1.jpg,Centre-Back,,İzmir,182,,47
,Kürsat Duymus,14151,https://img.a.transfermarkt.technology/portrait/big/s_14151_19771_2012_11_20_1.jpg,Centre-Back,,Muş,186,,43
,Ferit Alper Salgin,14153,,Centre-Forward,,Niğde,184,,46
,Emrah Umut,15509,https://img.a.transfermarkt.technology/portrait/big/15509-1575929876.jpeg,Centre-Back,,İzmir,181,,40
1,Serkan Kirintili,16058,https://img.a.transfermarkt.technology/portrait/big/16058-1613784789.png,Goalkeeper,Ümraniyespor,Adana,186,100000,37
,Umut Salginoglu,16059,https://img.a.transfermarkt.technology/portrait/big/16059-1488292920.jpeg,Left Midfield,,Konya,,,34
,Volkan Öztürk,16060,,Left-Back,,Adana,,,43
,Veysel Aksu,16061,https://img.a.transfermarkt.technology/portrait/big/16061-1545869244.jpeg,Centre-Back,Alasehir Belediyespor,Manisa,184,,37
,Metin Depe,16064,https://img.a.transfermarkt.technology/portrait/big/16064-1408025824.JPG,Centre-Back,,Samsun,186,,41
,Tamer Tuna,16071,https://img.a.transfermarkt.technology/portrait/big/16071-1650230209.jpeg,Right Midfield,,Ardahan,178,,46
,Hüseyin Tunc,16072,https://img.a.transfermarkt.technology/portrait/big/16072-1497471878.jpeg,Left Winger,,Bursa,,,36
,Özgür Vurur,16074,,Defensive Midfield,,Ankara,178,,46
,Serkan Güney,16075,https://img.a.transfermarkt.technology/portrait/big/16075-1462308974.jpg,Left-Back,,Çorum,177,,40
,Ercan Agace,16692,,Centre-Forward,,Bursa,179,,45
,Hakan Arikan,16693,https://img.a.transfermarkt.technology/portrait/big/16693-1617639533.jpeg,Goalkeeper,,Kocaeli,196,,40
,Cihat Arslan,16694,https://img.a.transfermarkt.technology/portrait/big/r_O_s_16694_2007_1.jpg,Centre-Back,,Balıkesir,192,,52
,Bülent Ataman,16695,https://img.a.transfermarkt.technology/portrait/big/y_E_s_16695_2006_1.jpg,Goalkeeper,,Trabzon,191,,48
,Muharrem Aydin,16696,,Centre-Forward,,Kayseri,,,47
,Ömer Aysan Baris,16698,https://img.a.transfermarkt.technology/portrait/big/s_16698_1267_2010_1.jpg,Right-Back,,Kocaeli,177,,40
,Akin Dagdelen,16701,https://img.a.transfermarkt.technology/portrait/big/W_C_s_16701_2005_1.jpg,Goalkeeper,,İzmir,190,,45
,Cihan Korucuoglu,16705,,Right Midfield,,Kocaeli,172,,38
,Serhat Sagat,16707,https://img.a.transfermarkt.technology/portrait/big/16707-1470909064.jpg,Centre-Forward,,Kocaeli,175,,39
,Cem Sinan Vergül,16710,https://img.a.transfermarkt.technology/portrait/big/I_v_s_16710_2007_1.jpg,Defensive Midfield,,Kars,,,43
,Ugur Yasan,16711,https://img.a.transfermarkt.technology/portrait/big/16711-1470319157.jpg,Attacking Midfield,,Antalya,173,,43
,Mehmet Önür,16712,,Defensive Midfield,,Kahramanmaraş,175,,44
,Selim Özer,16713,https://img.a.transfermarkt.technology/portrait/big/16713-1650230130.jpeg,Centre-Back,,İstanbul,172,,53
,Engin Öztonga,16714,https://img.a.transfermarkt.technology/portrait/big/s_16714_1204_2010_1.jpg,Central Midfield,,Kocaeli,179,,44
,Bülent Kocabey,16766,https://img.a.transfermarkt.technology/portrait/big/16766-1464123621.jpg,Attacking Midfield,,İstanbul,172,,38
,Bora Sevim,16768,https://img.a.transfermarkt.technology/portrait/big/16768-1485465443.jpeg,Goalkeeper,,Ankara,187,,38
,Ali Öztürk,16769,https://img.a.transfermarkt.technology/portrait/big/16769-1512852685.jpg,Centre-Forward,,Burdur,169,,36
,Ender Yilmaz,16814,https://img.a.transfermarkt.technology/portrait/big/16814-1501437826.jpg,Attacking Midfield,,Trabzon,175,,37
,Tayfun Yungul,16815,,Central Midfield,,İstanbul,184,,49
,Tolga Zengin,16816,https://img.a.transfermarkt.technology/portrait/big/16816-1538044814.JPG,Goalkeeper,,Artvin,192,,38
,Ibrahim Akin,17123,https://img.a.transfermarkt.technology/portrait/big/17123-1547879588.jpeg,Left Winger,,İzmir,183,,38
,Ertugrul Saglam,17125,https://img.a.transfermarkt.technology/portrait/big/G_h_s_17125_2006_1.jpg,Centre-Forward,,Zonguldak,184,,52
,Mehmet Özdilek,17126,https://img.a.transfermarkt.technology/portrait/big/17126-1598536714.jpg,Attacking Midfield,,Samsun,169,,56
,Mehmet Topuz,17140,https://img.a.transfermarkt.technology/portrait/big/17140-1441144417.jpg,Right Midfield,,Yozgat,181,,39
,Habip Anapal,17382,https://img.a.transfermarkt.technology/portrait/big/17382-1468670423.jpg,Goalkeeper,,Tokat,,,52
,Savas Bahadir,17383,https://img.a.transfermarkt.technology/portrait/big/M_c_s_17383_2006_1.jpg,Centre-Back,,Adana,180,,45
,Erkan Ergün,17384,,Centre-Forward,,Samsun,179,,43
,Hürriyet Gücer,17386,https://img.a.transfermarkt.technology/portrait/big/17386-1526077509.png,Defensive Midfield,,Ankara,177,,40
,Hüseyin Karnak,17387,,Left-Back,,Balıkesir,,,45
,Sinan Közen,17390,,Centre-Forward,,İstanbul,,,43
,Serkan Tuncel,17393,,Defender,,Ankara,,,45
,Levent Yenigün,17394,,Goalkeeper,,Kirklareli,,,39
,Burak Akdis,17447,https://img.a.transfermarkt.technology/portrait/big/s_17447_3207_2010_1.jpg,Centre-Forward,,İstanbul,185,,45
,Ragip Basdag,17448,https://img.a.transfermarkt.technology/portrait/big/17448-1472068446.jpg,Defensive Midfield,,Trabzon,178,,44
,Murat Bölükbas,17449,https://img.a.transfermarkt.technology/portrait/big/17449-1650229715.jpeg,Centre-Forward,,Trabzon,184,,41
81,Fatih Ceylan,17451,https://img.a.transfermarkt.technology/portrait/big/s_17451_833_2010_1.jpg,Left Midfield,Türkspor Neckarsulm,Düzce,180,,41
,Cemil Ibis,17453,,Centre-Back,,Sakarya,186,,45
,Halim Karaköse,17455,,Centre-Forward,,Amasya,177,,45
,Serdal Kurt,17456,https://img.a.transfermarkt.technology/portrait/big/W_e_s_17456_2007_1.jpg,Attacking Midfield,,Siirt,177,,44
,Gökhan Kök,17457,https://img.a.transfermarkt.technology/portrait/big/g_l_s_17457_2007_2.jpg,Right-Back,,Muş,178,,41
,Emrehan Ceylan,17458,https://img.a.transfermarkt.technology/portrait/big/17458-1460841872.jpg,Goalkeeper,,Kocaeli,,,42
,Nezir Narin,17459,,Right-Back,,İzmir,,,46
,Mahmut Tasdemir,17461,,midfield,,Kocaeli,,,49
,Alparslan Tice,17462,,Centre-Back,,Muş,,,45
,Hasan Tuncel,17463,,Second Striker,,Sakarya,,,42
,Mesut Ünal,17464,,Centre-Back,,İstanbul,185,,49
